left_char,right_char,strength_left,strength_right,value_left,scenario,value_left_rep1,value_left_rep2,sex,age,height,have_child,id_participant,strength_diff,age_left,age_right,age_diff
2,1,5,1,0,1,0,0,1,27,175,0,e2b619c7329001d0ea9ef9e7975ec773,4,1,0,1
2,5,5,7,10,3,10,10,1,27,175,0,e2b619c7329001d0ea9ef9e7975ec773,-2,1,1,0
4,1,3,1,10,2,10,10,1,27,175,0,e2b619c7329001d0ea9ef9e7975ec773,2,1,0,1
2,3,5,8,10,1,10,10,1,27,175,0,e2b619c7329001d0ea9ef9e7975ec773,-3,1,1,0
7,5,10,7,10,2,10,10,1,27,175,0,e2b619c7329001d0ea9ef9e7975ec773,3,10,1,9
2,4,5,4,5,3,-1,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,1,1,1,0
2,5,5,5,4,3,-1,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,0,1,1,0
3,5,6,5,5,1,-1,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,1,1,1,0
7,3,10,6,10,2,-1,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,4,10,1,9
3,5,6,5,5,1,-1,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,1,1,1,0
6,3,3,6,0,3,-1,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,-3,3,1,2
2,5,5,5,6,2,-1,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,0,1,1,0
2,6,5,3,8,2,-1,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,2,1,3,-2
7,5,10,5,8,1,-1,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,5,10,1,9
3,5,6,5,5,1,5,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,1,1,1,0
2,6,5,3,8,2,8,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,2,1,3,-2
3,5,6,5,5,1,5,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,1,1,1,0
7,3,10,6,10,2,10,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,4,10,1,9
2,5,5,5,5,3,4,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,0,1,1,0
7,5,10,5,8,1,8,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,5,10,1,9
6,3,3,6,0,3,0,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,-3,3,1,2
2,5,5,5,4,2,6,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,0,1,1,0
2,4,5,4,5,3,5,-1,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,1,1,1,0
3,5,6,5,5,1,5,5,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,1,1,1,0
7,5,10,5,8,1,8,8,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,5,10,1,9
7,3,10,6,10,2,10,10,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,4,10,1,9
2,6,5,3,9,2,8,8,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,2,1,3,-2
2,5,5,5,5,3,4,5,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,0,1,1,0
6,3,3,6,0,3,0,0,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,-3,3,1,2
2,5,5,5,6,2,6,4,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,0,1,1,0
2,4,5,4,5,3,5,5,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,1,1,1,0
3,5,6,5,5,1,5,5,1,21,173,0,e7b9084fb7f37ee741758342c62816bb,1,1,1,0
2,4,2,6,3,2,-1,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-4,1,1,0
1,6,1,3,5,1,-1,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-2,0,3,-3
4,3,6,3,5,1,-1,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,3,1,1,0
2,5,2,5,5,3,-1,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-3,1,1,0
2,1,2,1,5,3,-1,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,1,1,0,1
2,1,2,1,10,1,-1,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,1,1,0,1
2,3,2,3,4,2,-1,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-1,1,1,0
4,7,6,10,0,2,-1,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-4,1,10,-9
7,1,10,1,0,3,-1,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,9,10,0,10
4,3,6,3,4,1,5,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,3,1,1,0
2,4,2,6,3,2,3,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-4,1,1,0
4,7,6,10,3,2,0,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-4,1,10,-9
2,1,2,1,3,3,5,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,1,1,0,1
7,1,10,1,0,3,0,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,9,10,0,10
2,5,2,5,5,3,5,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-3,1,1,0
1,6,1,3,3,1,5,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-2,0,3,-3
2,3,2,3,3,2,4,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-1,1,1,0
2,1,2,1,8,1,10,-1,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,1,1,0,1
2,4,2,6,3,2,3,3,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-4,1,1,0
4,7,6,10,2,2,0,3,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-4,1,10,-9
2,3,2,3,4,2,4,3,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-1,1,1,0
2,5,2,5,4,3,5,5,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-3,1,1,0
2,1,2,1,8,1,10,8,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,1,1,0,1
2,1,2,1,3,3,5,3,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,1,1,0,1
4,3,6,3,2,1,5,4,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,3,1,1,0
1,6,1,3,4,1,5,3,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,-2,0,3,-3
7,1,10,1,5,3,0,0,1,25,172,0,5392e05c4ed97dc8dfe6be099e24b3f1,9,10,0,10
2,6,6,3,7,1,-1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,3,1,3,-2
4,3,5,8,3,2,-1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-3,1,1,0
6,5,3,7,4,2,-1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-4,3,1,2
2,7,6,10,2,2,-1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-4,1,10,-9
2,1,6,1,8,3,-1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,5,1,0,1
1,5,1,7,2,3,-1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-6,0,1,-1
7,5,10,7,9,1,-1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,3,10,1,9
4,7,5,10,1,1,-1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-5,1,10,-9
1,5,1,7,4,3,-1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-6,0,1,-1
4,7,5,10,1,1,1,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-5,1,10,-9
4,3,5,8,3,2,3,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-3,1,1,0
7,5,10,7,9,1,9,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,3,10,1,9
1,5,1,7,4,3,4,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-6,0,1,-1
6,5,3,7,4,2,4,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-4,3,1,2
1,5,1,7,1,3,2,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-6,0,1,-1
2,6,6,3,7,1,7,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,3,1,3,-2
2,7,6,10,2,2,2,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-4,1,10,-9
2,1,6,1,8,3,8,-1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,5,1,0,1
4,7,5,10,1,1,1,1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-5,1,10,-9
2,1,6,1,8,3,8,8,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,5,1,0,1
6,5,3,7,4,2,4,4,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-4,3,1,2
4,3,5,8,2,2,3,3,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-3,1,1,0
1,5,1,7,4,3,4,4,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-6,0,1,-1
2,6,6,3,7,1,7,7,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,3,1,3,-2
1,5,1,7,1,3,2,1,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-6,0,1,-1
7,5,10,7,9,1,9,9,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,3,10,1,9
2,7,6,10,2,2,2,2,0,22,160,0,4f1350f04c8e24dc1b51a4445de581ff,-4,1,10,-9
7,3,10,9,0,3,-1,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,1,10,1,9
6,3,3,9,7,1,-1,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-6,3,1,2
1,5,1,6,0,2,-1,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-5,0,1,-1
4,6,3,3,5,2,-1,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,0,1,3,-2
2,1,4,1,10,1,-1,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,3,1,0,1
2,5,4,6,4,1,-1,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-2,1,1,0
2,7,4,10,10,3,-1,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-6,1,10,-9
3,5,9,6,6,2,-1,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,3,1,1,0
4,1,3,1,8,3,-1,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,2,1,0,1
2,1,4,1,10,1,10,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,3,1,0,1
2,5,4,6,3,1,4,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-2,1,1,0
4,6,3,3,6,2,5,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,0,1,3,-2
1,5,1,6,0,2,0,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-5,0,1,-1
3,5,9,6,7,2,6,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,3,1,1,0
7,3,10,9,0,3,0,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,1,10,1,9
4,1,3,1,8,3,8,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,2,1,0,1
2,7,4,10,10,3,10,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-6,1,10,-9
6,3,3,9,7,1,7,-1,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-6,3,1,2
2,5,4,6,3,1,4,3,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-2,1,1,0
4,1,3,1,8,3,8,8,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,2,1,0,1
2,1,4,1,10,1,10,10,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,3,1,0,1
1,5,1,6,0,2,0,0,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-5,0,1,-1
6,3,3,9,7,1,7,7,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-6,3,1,2
2,7,4,10,10,3,10,10,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,-6,1,10,-9
3,5,9,6,6,2,6,7,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,3,1,1,0
7,3,10,9,0,3,0,0,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,1,10,1,9
4,6,3,3,6,2,5,6,1,21,178,0,3e5105f2e088f955b88494b4baebbe23,0,1,3,-2
1,5,1,4,0,2,-1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-3,0,1,-1
2,6,2,2,0,3,-1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,0,1,3,-2
2,1,2,1,1,1,-1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,1,1,0,1
7,1,10,1,7,2,-1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,9,10,0,10
2,7,2,10,5,1,-1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-8,1,10,-9
7,1,10,1,8,2,-1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,9,10,0,10
2,3,2,6,5,3,-1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-4,1,1,0
2,3,2,6,5,1,-1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-4,1,1,0
2,4,2,4,5,3,-1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-2,1,1,0
2,7,2,10,5,1,5,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-8,1,10,-9
2,1,2,1,5,1,1,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,1,1,0,1
2,4,2,4,5,3,5,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-2,1,1,0
2,3,2,6,5,3,5,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-4,1,1,0
2,3,2,6,5,1,5,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-4,1,1,0
7,1,10,1,5,2,7,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,9,10,0,10
1,5,1,4,10,2,0,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-3,0,1,-1
7,1,10,1,0,2,8,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,9,10,0,10
2,6,2,2,5,3,0,-1,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,0,1,3,-2
2,3,2,6,5,1,5,5,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-4,1,1,0
2,3,2,6,5,3,5,5,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-4,1,1,0
1,5,1,4,5,2,0,10,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-3,0,1,-1
2,4,2,4,5,3,5,5,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-2,1,1,0
2,7,2,10,5,1,5,5,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,-8,1,10,-9
2,1,2,1,8,1,1,5,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,1,1,0,1
7,1,10,1,10,2,8,0,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,9,10,0,10
7,1,10,1,10,2,7,5,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,9,10,0,10
2,6,2,2,5,3,0,5,1,22,160,0,bc537dda56e5d1d8579e4721a7b8f565,0,1,3,-2
2,7,5,10,0,1,-1,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-5,1,10,-9
2,5,5,8,5,3,-1,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-3,1,1,0
4,7,4,10,0,1,-1,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-6,1,10,-9
7,3,10,10,10,2,-1,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,0,10,1,9
4,1,4,1,7,3,-1,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,3,1,0,1
7,6,10,3,10,2,-1,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,7,10,3,7
3,5,10,8,5,1,-1,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,2,1,1,0
2,7,5,10,0,2,-1,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-5,1,10,-9
2,5,5,8,5,3,-1,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-3,1,1,0
3,5,10,8,5,1,5,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,2,1,1,0
4,7,4,10,0,1,0,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-6,1,10,-9
7,6,10,3,10,2,10,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,7,10,3,7
2,5,5,8,5,3,5,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-3,1,1,0
2,7,5,10,0,2,0,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-5,1,10,-9
4,1,4,1,7,3,7,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,3,1,0,1
2,5,5,8,5,3,5,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-3,1,1,0
7,3,10,10,10,2,10,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,0,10,1,9
2,7,5,10,0,1,0,-1,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-5,1,10,-9
4,1,4,1,7,3,7,7,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,3,1,0,1
3,5,10,8,5,1,5,5,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,2,1,1,0
7,6,10,3,10,2,10,10,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,7,10,3,7
2,5,5,8,5,3,5,5,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-3,1,1,0
2,5,5,8,5,3,5,5,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-3,1,1,0
2,7,5,10,0,2,0,0,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-5,1,10,-9
2,7,5,10,0,1,0,0,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-5,1,10,-9
7,3,10,10,10,2,10,10,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,0,10,1,9
4,7,4,10,0,1,0,0,1,21,175,0,9adbe7d8be3b58a94d3436e827f2f076,-6,1,10,-9
4,7,5,10,10,3,-1,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-5,1,10,-9
4,6,5,7,5,3,-1,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-2,1,3,-2
4,6,5,7,6,2,-1,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-2,1,3,-2
4,1,5,1,7,1,-1,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,4,1,0,1
7,6,10,7,9,1,-1,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,3,10,3,7
4,6,5,7,5,2,-1,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-2,1,3,-2
7,5,10,8,0,3,-1,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,2,10,1,9
6,5,7,8,3,2,-1,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-1,3,1,2
7,3,10,9,8,1,-1,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,1,10,1,9
6,5,7,8,3,2,3,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-1,3,1,2
4,6,5,7,5,2,6,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-2,1,3,-2
7,5,10,8,0,3,0,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,2,10,1,9
4,6,5,7,5,3,5,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-2,1,3,-2
7,3,10,9,7,1,8,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,1,10,1,9
4,6,5,7,5,2,5,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-2,1,3,-2
4,1,5,1,9,1,7,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,4,1,0,1
4,7,5,10,10,3,10,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-5,1,10,-9
7,6,10,7,9,1,9,-1,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,3,10,3,7
4,6,5,7,5,2,6,5,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-2,1,3,-2
4,6,5,7,5,2,5,5,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-2,1,3,-2
7,5,10,8,0,3,0,0,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,2,10,1,9
7,3,10,9,7,1,8,7,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,1,10,1,9
4,1,5,1,8,1,7,9,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,4,1,0,1
4,7,5,10,10,3,10,10,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-5,1,10,-9
4,6,5,7,5,3,5,5,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-2,1,3,-2
7,6,10,7,9,1,9,9,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,3,10,3,7
6,5,7,8,3,2,3,3,1,21,179,0,928a2c19e1366cd45cd0d3233d9b7a1f,-1,3,1,2
2,3,7,11,4,1,-1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-4,1,1,0
2,3,7,11,5,3,-1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-4,1,1,0
2,7,7,10,10,3,-1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-3,1,10,-9
1,3,1,11,1,3,-1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-10,0,1,-1
1,5,1,11,7,1,-1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-10,0,1,-1
6,5,5,11,2,1,-1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-6,3,1,2
7,6,10,5,10,2,-1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,5,10,3,7
7,5,10,11,4,2,-1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-1,10,1,9
2,4,7,7,5,2,-1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,0,1,1,0
2,4,7,7,5,2,5,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,0,1,1,0
2,3,7,11,5,3,5,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-4,1,1,0
2,7,7,10,10,3,10,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-3,1,10,-9
7,5,10,11,4,2,4,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-1,10,1,9
1,5,1,11,7,1,7,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-10,0,1,-1
1,3,1,11,1,3,1,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-10,0,1,-1
6,5,5,11,1,1,2,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-6,3,1,2
7,6,10,5,10,2,10,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,5,10,3,7
2,3,7,11,5,1,4,-1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-4,1,1,0
1,3,1,11,1,3,1,1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-10,0,1,-1
2,7,7,10,10,3,10,10,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-3,1,10,-9
7,5,10,11,4,2,4,4,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-1,10,1,9
6,5,5,11,1,1,2,1,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-6,3,1,2
2,4,7,7,5,2,5,5,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,0,1,1,0
2,3,7,11,4,1,4,5,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-4,1,1,0
7,6,10,5,10,2,10,10,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,5,10,3,7
2,3,7,11,5,3,5,5,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-4,1,1,0
1,5,1,11,6,1,7,7,1,21,181,0,c5d5095c73183a518b6b741ba2cca2ea,-10,0,1,-1
7,1,10,1,10,2,-1,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,9,10,0,10
7,3,10,7,10,1,-1,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,3,10,1,9
4,5,3,6,3,2,-1,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-3,1,1,0
2,4,4,3,4,3,-1,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,1,1,1,0
2,7,4,10,0,1,-1,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-6,1,10,-9
4,3,3,7,5,3,-1,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-4,1,1,0
6,3,2,7,7,1,-1,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-5,3,1,2
7,1,10,1,10,2,-1,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,9,10,0,10
2,3,4,7,3,3,-1,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-3,1,1,0
4,3,3,7,3,3,5,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-4,1,1,0
2,7,4,10,1,1,0,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-6,1,10,-9
4,5,3,6,3,2,3,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-3,1,1,0
2,4,4,3,4,3,4,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,1,1,1,0
7,1,10,1,10,2,10,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,9,10,0,10
7,1,10,1,10,2,10,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,9,10,0,10
6,3,2,7,8,1,7,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-5,3,1,2
2,3,4,7,3,3,3,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-3,1,1,0
7,3,10,7,9,1,10,-1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,3,10,1,9
2,3,4,7,3,3,3,3,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-3,1,1,0
7,3,10,7,9,1,10,9,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,3,10,1,9
2,7,4,10,2,1,0,1,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,-6,1,10,-9
7,1,10,1,10,2,10,10,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,9,10,0,10
2,4,4,3,5,3,4,4,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,1,1,1,0
7,1,10,1,10,2,10,10,1,23,184,0,1ef6794e74be62b6bbfad92146ef9a48,9,10,0,10
